"","Sample","Cattle_ID","Life_stage","Sex","Predeliction","A..variegatum","A..coharenses","B..annulatus","B..decoloratus","B..geigyi","H..laechi","R..gulhoni","R..lunulatus","R..muhsame","R..sanguineus","R..senegalensis","R..gemma","Boophilus.sp.","R..quilhoni","A.gemma","R.fanguineus"
"1294","S3",60,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1295","S3",60,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1296","S3",60,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1297","S3",61,"Adult","Female","Leg",0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
"1298","S3",61,"Adult","Female","Belly",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"1299","S3",61,"Adult","Female","Head",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1300","S3",61,"Adult","Female","Tail",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1301","S3",61,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1302","S3",61,"Adult","Female","Shoulder",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1303","S3",61,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304","S3",61,"Adult","Male","Belly",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1305","S3",61,"Adult","Male","Head",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1306","S3",61,"Adult","Male","Tail",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1307","S3",61,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1308","S3",61,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1309","S3",61,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","S3",61,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311","S3",61,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312","S3",61,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313","S3",61,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314","S3",61,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","S3",61,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1316","S3",61,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317","S3",61,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318","S3",61,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319","S3",61,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320","S3",61,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1321","S3",62,"Adult","Female","Leg",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1322","S3",62,"Adult","Female","Belly",0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
"1323","S3",62,"Adult","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324","S3",62,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1325","S3",62,"Adult","Female","Neck",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"1326","S3",62,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1327","S3",62,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1328","S3",62,"Adult","Male","Belly",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329","S3",62,"Adult","Male","Head",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1330","S3",62,"Adult","Male","Tail",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1331","S3",62,"Adult","Male","Neck",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1332","S3",62,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1333","S3",62,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1334","S3",62,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335","S3",62,"Nymph","Female","Head",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1336","S3",62,"Nymph","Female","Tail",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1337","S3",62,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338","S3",62,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339","S3",62,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340","S3",62,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1341","S3",62,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342","S3",62,"Nymph","Male","Tail",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1343","S3",62,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1344","S3",62,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1345","S3",63,"Adult","Female","Leg",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
"1346","S3",63,"Adult","Female","Belly",0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0
"1347","S3",63,"Adult","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1348","S3",63,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1349","S3",63,"Adult","Female","Neck",0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
"1350","S3",63,"Adult","Female","Shoulder",0,0,1,1,4,0,0,2,0,0,0,0,0,0,0,0
"1351","S3",63,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1352","S3",63,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1353","S3",63,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1354","S3",63,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1355","S3",63,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1356","S3",63,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357","S3",63,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358","S3",63,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1359","S3",63,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1360","S3",63,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1361","S3",63,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362","S3",63,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1363","S3",63,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1364","S3",63,"Nymph","Male","Belly",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1365","S3",63,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1366","S3",63,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367","S3",63,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1368","S3",63,"Nymph","Male","Shoulder",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369","S3",64,"Adult","Female","Leg",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1370","S3",64,"Adult","Female","Belly",0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0
"1371","S3",64,"Adult","Female","Head",0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
"1372","S3",64,"Adult","Female","Tail",1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1373","S3",64,"Adult","Female","Neck",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1374","S3",64,"Adult","Female","Shoulder",0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0
"1375","S3",64,"Adult","Male","Leg",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1376","S3",64,"Adult","Male","Belly",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1377","S3",64,"Adult","Male","Head",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1378","S3",64,"Adult","Male","Tail",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1379","S3",64,"Adult","Male","Neck",0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"1380","S3",64,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1381","S3",64,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1382","S3",64,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1383","S3",64,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1384","S3",64,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1385","S3",64,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386","S3",64,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1387","S3",64,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388","S3",64,"Nymph","Male","Belly",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389","S3",64,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1390","S3",64,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1391","S3",64,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1392","S3",64,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1393","S3",65,"Adult","Female","Leg",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
"1394","S3",65,"Adult","Female","Belly",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1395","S3",65,"Adult","Female","Head",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1396","S3",65,"Adult","Female","Tail",0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"1397","S3",65,"Adult","Female","Neck",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1398","S3",65,"Adult","Female","Shoulder",0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
"1399","S3",65,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1400","S3",65,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1401","S3",65,"Adult","Male","Head",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1402","S3",65,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1403","S3",65,"Adult","Male","Neck",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1404","S3",65,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1405","S3",65,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1406","S3",65,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1407","S3",65,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1408","S3",65,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1409","S3",65,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1410","S3",65,"Nymph","Female","Shoulder",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1411","S3",65,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1412","S3",65,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1413","S3",65,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1414","S3",65,"Nymph","Male","Tail",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1415","S3",65,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1416","S3",65,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1417","S3",66,"Adult","Female","Leg",0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"1418","S3",66,"Adult","Female","Belly",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1419","S3",66,"Adult","Female","Head",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"1420","S3",66,"Adult","Female","Tail",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1421","S3",66,"Adult","Female","Neck",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1422","S3",66,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1423","S3",66,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1424","S3",66,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1425","S3",66,"Adult","Male","Head",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1426","S3",66,"Adult","Male","Tail",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1427","S3",66,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1428","S3",66,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1429","S3",66,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1430","S3",66,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1431","S3",66,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1432","S3",66,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1433","S3",66,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1434","S3",66,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1435","S3",66,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1436","S3",66,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1437","S3",66,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1438","S3",66,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1439","S3",66,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1440","S3",66,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1441","S3",67,"Adult","Female","Leg",0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
"1442","S3",67,"Adult","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1443","S3",67,"Adult","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1444","S3",67,"Adult","Female","Tail",1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
"1445","S3",67,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1446","S3",67,"Adult","Female","Shoulder",0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0
"1447","S3",67,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1448","S3",67,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1449","S3",67,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1450","S3",67,"Adult","Male","Tail",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1451","S3",67,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1452","S3",67,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1453","S3",67,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1454","S3",67,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1455","S3",67,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1456","S3",67,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1457","S3",67,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1458","S3",67,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1459","S3",67,"Nymph","Male","Leg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1460","S3",67,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1461","S3",67,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1462","S3",67,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1463","S3",67,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1464","S3",67,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1465","S3",68,"Adult","Female","Leg",0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
"1466","S3",68,"Adult","Female","Belly",0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
"1467","S3",68,"Adult","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1468","S3",68,"Adult","Female","Tail",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"1469","S3",68,"Adult","Female","Neck",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1470","S3",68,"Adult","Female","Shoulder",0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0
"1471","S3",68,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1472","S3",68,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1473","S3",68,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1474","S3",68,"Adult","Male","Tail",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1475","S3",68,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1476","S3",68,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1477","S3",68,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1478","S3",68,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1479","S3",68,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1480","S3",68,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1481","S3",68,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1482","S3",68,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1483","S3",68,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1484","S3",68,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1485","S3",68,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1486","S3",68,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1487","S3",68,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1488","S3",68,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1489","S3",69,"Adult","Female","Leg",0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0
"1490","S3",69,"Adult","Female","Belly",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1491","S3",69,"Adult","Female","Head",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"1492","S3",69,"Adult","Female","Tail",0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"1493","S3",69,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1494","S3",69,"Adult","Female","Shoulder",0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
"1495","S3",69,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1496","S3",69,"Adult","Male","Belly",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1497","S3",69,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1498","S3",69,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1499","S3",69,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1500","S3",69,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1501","S3",69,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1502","S3",69,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1503","S3",69,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1504","S3",69,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1505","S3",69,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506","S3",69,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1507","S3",69,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1508","S3",69,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1509","S3",69,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1510","S3",69,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1511","S3",69,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1512","S3",69,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1513","S3",70,"Adult","Female","Leg",0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
"1514","S3",70,"Adult","Female","Belly",0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
"1515","S3",70,"Adult","Female","Head",0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
"1516","S3",70,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1517","S3",70,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1518","S3",70,"Adult","Female","Shoulder",0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0
"1519","S3",70,"Adult","Male","Leg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1520","S3",70,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1521","S3",70,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1522","S3",70,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1523","S3",70,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1524","S3",70,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1525","S3",70,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1526","S3",70,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1527","S3",70,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1528","S3",70,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1529","S3",70,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1530","S3",70,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1531","S3",70,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1532","S3",70,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1533","S3",70,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1534","S3",70,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1535","S3",70,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1536","S3",70,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1537","S3",71,"Adult","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1538","S3",71,"Adult","Female","Belly",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"1539","S3",71,"Adult","Female","Head",0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
"1540","S3",71,"Adult","Female","Tail",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
"1541","S3",71,"Adult","Female","Neck",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1542","S3",71,"Adult","Female","Shoulder",0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0
"1543","S3",71,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1544","S3",71,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1545","S3",71,"Adult","Male","Head",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"1546","S3",71,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1547","S3",71,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1548","S3",71,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1549","S3",71,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1550","S3",71,"Nymph","Female","Belly",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1551","S3",71,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
